Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
USB,,asmedia,ASM1053 2TB,31,41.8,18,http://usb.userbenchmark.com/SpeedTest/13016/asmedia-ASM1053
USB,,BUFFALO,External HDD 3TB,32,41.7,20,http://usb.userbenchmark.com/SpeedTest/7033/BUFFALO-External-HDD
USB,,Corsair,Voyager GT 3.0 128GB,33,41.2,29,http://usb.userbenchmark.com/SpeedTest/4631/Corsair-Voyager-GT-30
USB,,ST3000DM,001-9YN166 3TB,34,41,10,http://usb.userbenchmark.com/SpeedTest/12114/ST3000DM-001-9YN166
USB,,LaCie,d2 Quadra v3C 2TB,35,40.6,11,http://usb.userbenchmark.com/SpeedTest/6946/LaCie-d2-Quadra-v3C
USB,,TrekStor,DS maxi light 30 2TB,36,40.5,16,http://usb.userbenchmark.com/SpeedTest/5132/TrekStor-DS-maxi-light-30
USB,,WD,My Book 1230 2TB,37,40.3,1032,http://usb.userbenchmark.com/SpeedTest/7450/WD-My-Book-1230
USB,,Drobo,Mini 4.5TB,38,39.2,5,http://usb.userbenchmark.com/SpeedTest/2759/Drobo-Mini
USB,PSF128GXPUSB,Patriot,Supersonic Xpress USB 3.0 128GB,39,39,63,http://usb.userbenchmark.com/SpeedTest/4692/Patriot-Memory
USB,,WD,My Book 1140 3TB,40,38.9,127,http://usb.userbenchmark.com/SpeedTest/1579/WD-My-Book-1140
USB,,Kingston,DT Ultimate 16GB,41,38.2,14,http://usb.userbenchmark.com/SpeedTest/2156/Kingston-DT-Ultimate
USB,,TOSHIBA,MQ01ABD050 500GB,42,37.9,3,http://usb.userbenchmark.com/SpeedTest/3559/TOSHIBA-MQ01ABD050
USB,LJDNV32GCRBEU,Lexar,JumpDrive Triton USB 3.0 32GB,43,37.6,22,http://usb.userbenchmark.com/Lexar-JumpDrive-Triton-USB-30-32GB/Rating/1465
USB,,WDC,WD10 JPVT-75A1YT0 1TB,44,37.4,4,http://usb.userbenchmark.com/SpeedTest/7572/WDC-WD10-JPVT-75A1YT0
USB,,Sview,SV-WiFi-S250UN 1TB,45,36.8,6,http://usb.userbenchmark.com/SpeedTest/12439/Sview-SV-WiFi-S250UN
USB,,WD,My Book 1140 4TB,46,36.2,23,http://usb.userbenchmark.com/SpeedTest/4814/WD-My-Book-1140
USB,AUE700-128G-CBK,Adata,DashDrive Elite UE700 128GB,47,36.1,25,http://usb.userbenchmark.com/SpeedTest/5044/ADATA-USB-Flash-Drive
USB,PSF64GXPUSB,Patriot,Supersonic Xpress USB 3.0 64GB,48,36.1,90,http://usb.userbenchmark.com/SpeedTest/3811/Patriot-Memory
USB,DTHX30/64GB,Kingston,DataTraveler HyperX USB 3.0 64GB,49,35.8,381,http://usb.userbenchmark.com/Kingston-DataTraveler-HyperX-USB-30-64GB/Rating/1413
USB,,I-O,DATA HDCA-UT 2TB,50,35.3,5,http://usb.userbenchmark.com/SpeedTest/2894/I-O-DATA-HDCA-UT
USB,,PNY,USB 3.0 FD 256GB,51,35.3,150,http://usb.userbenchmark.com/SpeedTest/11237/PNY-USB-30-FD
USB,,HGST,HTS 545050A7E680 500GB,52,35,46,http://usb.userbenchmark.com/SpeedTest/9890/HGST-HTS-545050A7E680
USB,,Kingston,DT HyperX 3.0 128GB,53,35,17,http://usb.userbenchmark.com/SpeedTest/6316/Kingston-DT-HyperX-30
USB,,HGST,HTS 545050A7E680 500GB,54,34.8,12,http://usb.userbenchmark.com/SpeedTest/10410/HGST-HTS-545050A7E680
USB,,WD,My Book 3.0 1123 1TB,55,34.8,63,http://usb.userbenchmark.com/SpeedTest/4862/WD-My-Book-30-1123
USB,,,MXUB3SES-16G 16GB,56,34.4,7,http://usb.userbenchmark.com/SpeedTest/6560/MXUB3SES-16G
USB,LJDNV16GCRBEU,Lexar,JumpDrive Triton USB 3.0 16GB,57,33.5,16,http://usb.userbenchmark.com/Lexar-JumpDrive-Triton-USB-30-16GB/Rating/1268
USB,,ST1000LM,024 HN-M101MBB 1TB,58,33.4,11,http://usb.userbenchmark.com/SpeedTest/1653/ST1000LM-024-HN-M101MBB
USB,CMFVYGT3A-64GB,Corsair,Flash Voyager GT USB 3.0 64GB,59,33.3,104,http://usb.userbenchmark.com/Corsair-Flash-Voyager-GT-USB-30-64GB/Rating/1567
USB,LJDP20-32GCRBNA,Lexar,JumpDrive P20 USB 3.0 32GB,60,33.2,85,http://usb.userbenchmark.com/Lexar-JumpDrive-P20-USB-30-32GB/Rating/3527
USB,LJDP20-32GCRBEU,Lexar,JumpDrive P20 USB 3.0 32GB,60,33.2,85,http://usb.userbenchmark.com/Lexar-JumpDrive-P20-USB-30-32GB/Rating/3527
USB,CMFVYGT3A-32GB,Corsair,Flash Voyager GT USB 3.0 32GB,61,33.2,223,http://usb.userbenchmark.com/Corsair-Flash-Voyager-GT-USB-30-32GB/Rating/1570
USB,,Samsung,M3 Portable 2TB,62,33.2,962,http://usb.userbenchmark.com/SpeedTest/5483/Samsung-M3-Portable
USB,,TOSHIBA,TransMemory-Ex2 32GB,63,33.1,21,http://usb.userbenchmark.com/SpeedTest/10053/TOSHIBA-TransMemory-Ex2
USB,,WD,My Book 1130 3TB,64,32.4,32,http://usb.userbenchmark.com/SpeedTest/4861/WD-My-Book-1130
USB,,PNY,USB 3.0 FD 128GB,65,32.3,354,http://usb.userbenchmark.com/SpeedTest/5535/PNY-USB-30-FD
USB,LJDP10-16GCRBEU,Lexar,JumpDrive P10 USB 3.0 16GB,66,32,23,http://usb.userbenchmark.com/Lexar-JumpDrive-P10-USB-30-16GB/Rating/1477
USB,,Innostor,Innostor 128GB,67,32,22,http://usb.userbenchmark.com/SpeedTest/8604/Innostor-Innostor
USB,AUE700-64G-CBK,Adata,DashDrive Elite UE700 USB 3.0 64GB,68,31.9,172,http://usb.userbenchmark.com/Adata-DashDrive-Elite-UE700-USB-30-64GB/Rating/1562
USB,,asmedia,ASM1053E 2TB,69,31.9,5,http://usb.userbenchmark.com/SpeedTest/7201/asmedia-ASM1053E
USB,,ST320005,42AS 2TB,70,31.7,11,http://usb.userbenchmark.com/SpeedTest/11690/ST320005-42AS
USB,,WD,My Passport 0816 500GB,71,31.4,9,http://usb.userbenchmark.com/SpeedTest/9999/WD-My-Passport-0816
USB,,Intenso,USB 3.0 Device 1TB,72,31.3,344,http://usb.userbenchmark.com/SpeedTest/12049/Intenso-USB-30-Device
USB,,Seagate,Backup+ Desk 1TB,73,31.1,50,http://usb.userbenchmark.com/SpeedTest/4767/Seagate-Backup--Desk
USB,,WD,My Book 1170 2TB,74,30.9,115,http://usb.userbenchmark.com/SpeedTest/4578/WD-My-Book-1170
USB,,WD,My Book 1140 2TB,75,30.9,2431,http://usb.userbenchmark.com/SpeedTest/1552/WD-My-Book-1140
USB,,ST1500DL,003-9VT16L 1.5TB,76,30.7,42,http://usb.userbenchmark.com/SpeedTest/4549/ST1500DL-003-9VT16L
USB,,Initio,INIC-3609 500GB,77,30.6,33,http://usb.userbenchmark.com/SpeedTest/6861/Initio-INIC-3609
USB,,WD,My Book 1140 1TB,78,30.6,505,http://usb.userbenchmark.com/SpeedTest/2598/WD-My-Book-1140
USB,,Seagate,Backup+ BK 2TB,79,30.5,41,http://usb.userbenchmark.com/SpeedTest/5646/Seagate-Backup---BK
USB,,WD,My Passport 0741 2TB,80,30.3,560,http://usb.userbenchmark.com/SpeedTest/2722/WD-My-Passport-0741
USB,,Seagate,Wireless 1TB,81,30.2,121,http://usb.userbenchmark.com/SpeedTest/11345/Seagate-Wireless
USB,,WD,My Passport 750GB,82,30.1,79,http://usb.userbenchmark.com/SpeedTest/6592/WD-My-Passport-0748
USB,LJDNV64GCRBEU,Lexar,JumpDrive Triton USB 3.0 64GB,83,29.4,4,http://usb.userbenchmark.com/Lexar-JumpDrive-Triton-USB-30-64GB/Rating/1464
USB,,WD,My Passport 1.5TB,84,29.2,231,http://usb.userbenchmark.com/SpeedTest/4563/WD-My-Passport-0748
USB,MUF-64BB/US,Samsung,FIT USB 3.0 64GB,85,29.2,299,http://usb.userbenchmark.com/SpeedTest/36937/Samsung-Flash-Drive-FIT
USB,,Samsung,M2 Portable 3 750GB,86,29.2,25,http://usb.userbenchmark.com/SpeedTest/4998/Samsung-M2-Portable-3
USB,SDCZ48-064G,SanDisk,Ultra USB 3.0 64GB,87,29.1,2265,http://usb.userbenchmark.com/SpeedTest/2009/SanDisk-SanDisk-Ultra
USB,,WD,My Passport 07A8 1TB,88,28.9,1442,http://usb.userbenchmark.com/SpeedTest/2838/WD-My-Passport-07A8
USB,,WD,My Passport 2TB,89,28.8,2802,http://usb.userbenchmark.com/SpeedTest/1213/WD-My-Passport-0748
USB,,WD,My Passport 0830 1TB,90,28.7,1675,http://usb.userbenchmark.com/SpeedTest/9130/WD-My-Passport-0830
USB,,Seagate,External 2TB,91,28.6,213,http://usb.userbenchmark.com/SpeedTest/2144/Seagate-External
USB,,WD,My Passport 0741 1TB,92,28.6,486,http://usb.userbenchmark.com/SpeedTest/4935/WD-My-Passport-0741
USB,,Seagate,Expansion 750GB,93,28.3,64,http://usb.userbenchmark.com/SpeedTest/9822/Seagate-Expansion
USB,,WD,My Book 1130 2TB,94,28.3,551,http://usb.userbenchmark.com/SpeedTest/2726/WD-My-Book-1130
USB,,STT,EXPRESS ST4 32GB,95,28.2,4,http://usb.userbenchmark.com/SpeedTest/3654/STT-EXPRESS-ST4
USB,,Seagate,USB 3.0 Cable 750GB,96,28.2,19,http://usb.userbenchmark.com/SpeedTest/4966/Seagate-USB-30-Cable
USB,SDCZ48-032G,SanDisk,Ultra USB 3.0 32GB,97,28.2,5010,http://usb.userbenchmark.com/SanDisk-Ultra-USB-30-32GB/Rating/1506
USB,,ADATA,HV620 2TB,98,28.2,184,http://usb.userbenchmark.com/SpeedTest/4365/ADATA-HV620
USB,,TOSHIBA,External USB 3.0 1.5TB,99,28.2,511,http://usb.userbenchmark.com/SpeedTest/1470/TOSHIBA-External-USB-30
USB,,BUFFALO,HD-PCFU3 1TB,100,28.1,117,http://usb.userbenchmark.com/SpeedTest/3921/BUFFALO-HD-PCFU3
USB,,Seagate,GoFlex Desk 1TB,101,28.1,109,http://usb.userbenchmark.com/SpeedTest/1395/Seagate-GoFlex-Desk
USB,,Sony,Hard Drive 1TB,102,28,519,http://usb.userbenchmark.com/SpeedTest/3633/Sony-Hard-Drive
USB,,WD,My Passport 0820 1TB,103,28,3509,http://usb.userbenchmark.com/SpeedTest/6273/WD-My-Passport-0820
USB,,ADATA,HD710 1TB,104,27.9,810,http://usb.userbenchmark.com/SpeedTest/11608/ADATA-HD710
USB,,WD,My Passport 0810 1TB,105,27.9,1128,http://usb.userbenchmark.com/SpeedTest/3372/WD-My-Passport-0810
USB,,Seagate,GoFlex Desk 2TB,106,27.8,364,http://usb.userbenchmark.com/SpeedTest/5157/Seagate-GoFlex-Desk
USB,,Seagate,External 1TB,107,27.8,39,http://usb.userbenchmark.com/SpeedTest/9293/Seagate-External
USB,,WD,My Passport 0810 500GB,108,27.7,308,http://usb.userbenchmark.com/SpeedTest/6985/WD-My-Passport-0810
USB,,PHD,3.0 Silicon-Power 1TB,109,27.7,712,http://usb.userbenchmark.com/SpeedTest/5127/PHD-30-Silicon-Power
USB,,Corsair,Voyager GT 3.0 32GB,110,27.6,23,http://usb.userbenchmark.com/SpeedTest/7226/Corsair-Voyager-GT-30
USB,,WD,My Passport 07AE 500GB,111,27.6,13,http://usb.userbenchmark.com/SpeedTest/9818/WD-My-Passport-07AE
USB,,Imation,Apollo M100 USB3 1TB,112,27.5,38,http://usb.userbenchmark.com/SpeedTest/4968/Imation-Apollo-M100-USB3
USB,,WD,My Passport 0820 2TB,113,27.3,3585,http://usb.userbenchmark.com/SpeedTest/2353/WD-My-Passport-0820
USB,,BUFFALO,HD-PCTU3 1TB,114,27.2,286,http://usb.userbenchmark.com/SpeedTest/4001/BUFFALO-HD-PCTU3
USB,AUE700-32G-CBK,Adata,DashDrive Elite UE700 32GB,115,27.1,93,http://usb.userbenchmark.com/SpeedTest/5531/ADATA-USB-Flash-Drive
USB,,WD,My Passport 07A8 500GB,116,27,403,http://usb.userbenchmark.com/SpeedTest/1639/WD-My-Passport-07A8
USB,SDCZ43-032G-G46,SanDisk,Ultra Fit USB 3.0 32GB,117,27,2934,http://usb.userbenchmark.com/SanDisk-Ultra-Fit-USB-30-32GB/Rating/2697
USB,,Clikfree,Backup Drive 2TB,118,26.9,11,http://usb.userbenchmark.com/SpeedTest/9036/Clikfree-Backup-Drive
USB,,Seagate,FA GoFlex Desk 2TB,119,26.6,596,http://usb.userbenchmark.com/SpeedTest/1236/Seagate-FA-GoFlex-Desk
USB,SDCZ43-064G-G46,SanDisk,Ultra Fit USB 3.0 64GB,120,26.6,2200,http://usb.userbenchmark.com/SanDisk-Ultra-Fit-USB-30-64GB/Rating/2698
USB,,WD,My Passport 1TB,121,26.6,2900,http://usb.userbenchmark.com/SpeedTest/1272/WD-My-Passport-0748
USB,MKNUFDVP64GB,Mushkin,Ventura Pro USB 3.0 64GB,122,26.5,39,http://usb.userbenchmark.com/Mushkin-Ventura-Pro-USB-30-64GB/Rating/1485
USB,,BUFFALO,HD-PZU3 1TB,123,26.5,99,http://usb.userbenchmark.com/SpeedTest/8185/BUFFALO-HD-PZU3
USB,,Corsair,Voyager GT 3.0 64GB,124,26.4,13,http://usb.userbenchmark.com/SpeedTest/5886/Corsair-Voyager-GT-30
USB,,HGST,Touro Mobile 3.0 1TB,125,26.4,147,http://usb.userbenchmark.com/SpeedTest/6821/HGST-Touro-Mobile-30
USB,USM32GQ,Sony,Micro Vault Mach USB 3.0 32GB,126,26.3,78,http://usb.userbenchmark.com/SpeedTest/1466/Sony-Storage-Media
USB,,,,127,26.1,208,http://usb.userbenchmark.com/SpeedTest/10408/
USB,,TOSHIBA,External USB 3.0 750GB,128,26.1,335,http://usb.userbenchmark.com/SpeedTest/2262/TOSHIBA-External-USB-30
USB,,WD,My Book 1130 1TB,129,26,359,http://usb.userbenchmark.com/SpeedTest/3807/WD-My-Book-1130
USB,,Corsair,Survivor 3.0 64GB,130,25.9,86,http://usb.userbenchmark.com/SpeedTest/4221/Corsair-Survivor-30
USB,,BUFFALO,HD-PNTU3 1TB,131,25.9,222,http://usb.userbenchmark.com/SpeedTest/7154/BUFFALO-HD-PNTU3
USB,,Intenso,USB 3.0 Device 500GB,132,25.8,91,http://usb.userbenchmark.com/SpeedTest/3107/Intenso-USB-30-Device
USB,,PHD,3.0 Silicon-Power DB 1TB,133,25.7,58,http://usb.userbenchmark.com/SpeedTest/9460/PHD-30-Silicon-Power-DB
USB,,Samsung,M3 Portable 1TB,134,25.6,3281,http://usb.userbenchmark.com/SpeedTest/2232/Samsung-M3-Portable
USB,,ADATA,HD710 500GB,135,25.5,105,http://usb.userbenchmark.com/SpeedTest/5080/ADATA-HD710
USB,DTU30G3/32GB,Kingston,DataTraveler Ultimate G3 USB 3.0 32GB,136,25.5,256,http://usb.userbenchmark.com/Kingston-DataTraveler-Ultimate-G3-USB-30-32GB/Rating/1579
USB,,Samsung,M3 Portable 500GB,137,25.5,757,http://usb.userbenchmark.com/SpeedTest/4900/Samsung-M3-Portable
USB,DTR30/16GB,Kingston,DataTraveler R3.0 USB 3.0 16GB,138,25.4,250,http://usb.userbenchmark.com/Kingston-DataTraveler-R30-USB-30-16GB/Rating/1435
USB,MUF-32BB/AM,Samsung,FIT USB 3.0 32GB,139,25.2,290,http://usb.userbenchmark.com/SpeedTest/38059/Samsung-Flash-Drive-FIT
USB,DTU30G3/64GB,Kingston,DataTraveler Ultimate G3 USB 3.0 64GB,140,25.1,108,http://usb.userbenchmark.com/Kingston-DataTraveler-Ultimate-G3-USB-30-64GB/Rating/1457
USB,49807,Verbatim,Store n Go V3 Max USB 3.0 64GB,141,25.1,19,http://usb.userbenchmark.com/Verbatim-Store-n-Go-V3-Max-USB-30-64GB/Rating/1574
USB,,HDS72101,0KLA33R RSD HUA 1TB,142,25,3,http://usb.userbenchmark.com/SpeedTest/2619/HDS72101-0KLA33R-RSD-HUA
USB,MKNUFDVP32GB,Mushkin,Ventura Pro USB 3.0 32GB,143,24.9,23,http://usb.userbenchmark.com/SpeedTest/1116/MUSHKIN-MKNUFDVP32GB
USB,,ST310003,40SV 1TB,144,24.9,11,http://usb.userbenchmark.com/SpeedTest/2618/ST310003-40SV
USB,,Seagate,Portable 750GB,145,24.9,22,http://usb.userbenchmark.com/SpeedTest/11316/Seagate-Portable
USB,,Seagate,Slim BK 500GB,146,24.8,37,http://usb.userbenchmark.com/SpeedTest/7379/Seagate-Slim--BK
USB,AN005P-32G-CGY,Adata,Nobility N005 Pro USB 3.0 32GB,147,24.8,38,http://usb.userbenchmark.com/Adata-Nobility-N005-Pro-USB-30-32GB/Rating/1569
USB,,Toshiba,Ext HDD 1TB,148,24.6,119,http://usb.userbenchmark.com/SpeedTest/4693/Toshiba-Ext-HDD
USB,9000146,Lacie,RuggedKey USB 3.0 16GB,149,24.4,10,http://usb.userbenchmark.com/Lacie-RuggedKey-USB-30-16GB/Rating/1345
USB,,,HGST 1TB,150,24.3,353,http://usb.userbenchmark.com/SpeedTest/8303/HGST
USB,,WD,My Passport 500GB,151,24.3,812,http://usb.userbenchmark.com/SpeedTest/3029/WD-My-Passport-0748
USB,,ADATA,CH11 1TB,152,24.3,209,http://usb.userbenchmark.com/SpeedTest/12837/ADATA-CH11
USB,49805,Verbatim,Store n Go V3 Max USB 3.0 16GB,153,24.3,14,http://usb.userbenchmark.com/Verbatim-Store-n-Go-V3-Max-USB-30-16GB/Rating/1544
USB,,WD,Elements 1TB,154,24.3,10633,http://usb.userbenchmark.com/SpeedTest/1440/WD-Elements-1042
USB,,Seagate,Backup+ BK 500GB,155,24.2,200,http://usb.userbenchmark.com/SpeedTest/5909/Seagate-Backup--BK
USB,AN005P-64G-CGY,Adata,Nobility N005 Pro USB 3.0 64GB,156,24.1,31,http://usb.userbenchmark.com/Adata-Nobility-N005-Pro-USB-30-64GB/Rating/1568
USB,,Samsung,S2 Portable 3 1TB,157,24.1,158,http://usb.userbenchmark.com/SpeedTest/6398/Samsung-S2-Portable-3
USB,DTR30G2/32GB,Kingston,DataTraveler R3.0 G2 USB 3.0 32GB,158,24,463,http://usb.userbenchmark.com/Kingston-DataTraveler-R30-G2-USB-30-32GB/Rating/2427
USB,USM16GQ,Sony,Micro Vault Mach USB 3.0 16GB,159,23.9,62,http://usb.userbenchmark.com/Sony-Micro-Vault-Mach-USB-30-16GB/Rating/1300
USB,,Kingston,DataTraveler 3.0 32GB,160,23.9,10,http://usb.userbenchmark.com/SpeedTest/2312/Kingston-DataTraveler-30
USB,,HGST,Touro Mobile 3.0 500GB,161,23.7,55,http://usb.userbenchmark.com/SpeedTest/5588/HGST-Touro-Mobile-30
USB,DTR30/64GB,Kingston,DataTraveler R3.0 USB 3.0 64GB,162,23.7,55,http://usb.userbenchmark.com/Kingston-DataTraveler-R30-USB-30-64GB/Rating/1576
USB,,Seagate,FreeAgent GoFlex 750GB,163,23.7,79,http://usb.userbenchmark.com/SpeedTest/10825/Seagate-FreeAgent-GoFlex
USB,,TOSHIBA,STOR.E ALU 2S 1TB,164,23.6,201,http://usb.userbenchmark.com/SpeedTest/3834/TOSHIBA-STORE-ALU-2S
USB,,Corsair,Survivor 3.0 32GB,165,23.2,95,http://usb.userbenchmark.com/SpeedTest/4778/Corsair-Survivor-30
USB,,HitachiG,ST 1TB,166,23.2,179,http://usb.userbenchmark.com/SpeedTest/4440/HitachiG-ST
USB,,WD,My Passport 0740 500GB,167,23.1,803,http://usb.userbenchmark.com/SpeedTest/2389/WD-My-Passport-0740
USB,AS102P-64G-RGY,Adata,DashDrive Elite S102 Pro USB 3.0 64GB,168,23,182,http://usb.userbenchmark.com/Adata-DashDrive-Elite-S102-Pro-USB-30-64GB/Rating/1642
USB,,WD,Elements 750GB,169,23,80,http://usb.userbenchmark.com/SpeedTest/4327/WD-Elements-1042
USB,,WD,My Passport 0740 1TB,170,23,1044,http://usb.userbenchmark.com/SpeedTest/2373/WD-My-Passport-0740
USB,,WD,Elements 2TB,171,23,8012,http://usb.userbenchmark.com/SpeedTest/6601/WD-Elements-1048
USB,SDCZ48-016G,SanDisk,Ultra USB 3.0 16GB,172,23,2973,http://usb.userbenchmark.com/SanDisk-Ultra-USB-30-16GB/Rating/1658
USB,LJDS25-64GABNL,Lexar,JumpDrive S25 USB 3.0 64GB,173,22.9,547,http://usb.userbenchmark.com/Lexar-JumpDrive-S25-USB-30-64GB/Rating/3531
USB,LJDS25-64GABEU,Lexar,JumpDrive S25 USB 3.0 64GB,173,22.9,547,http://usb.userbenchmark.com/Lexar-JumpDrive-S25-USB-30-64GB/Rating/3531
USB,,WD,Elements 500GB,174,22.9,2335,http://usb.userbenchmark.com/SpeedTest/2903/WD-Elements-10A8
USB,,WD,My Passport 0740 750GB,175,22.7,144,http://usb.userbenchmark.com/SpeedTest/7630/WD-My-Passport-0740
USB,,WD,My Passport Essential USB 3.0 750GB,176,22.7,161,http://usb.userbenchmark.com/SpeedTest/3384/WD-My-Passport-0730
USB,DTU30G2/16GB,Kingston,DataTraveler Ultimate USB 3.0 16GB,177,22.3,50,http://usb.userbenchmark.com/Kingston-DataTraveler-Ultimate-USB-30-16GB/Rating/1271
USB,DTU30G2/64GB,Kingston,DataTraveler Ultimate USB 3.0 64GB,178,22.3,13,http://usb.userbenchmark.com/SpeedTest/2101/Kingston-DT-Ultimate-G2
USB,,,HGST 500GB,179,22.2,130,http://usb.userbenchmark.com/SpeedTest/4568/HGST
USB,AUV128-64G-RBE,Adata,DashDrive UV128 USB 3.0 64GB,180,21.9,148,http://usb.userbenchmark.com/SpeedTest/3052/ADATA-USB-Flash-Drive
USB,,TOSHIBA,STOR.E PARTNER 1TB,181,21.9,221,http://usb.userbenchmark.com/SpeedTest/7148/TOSHIBA-STORE-PARTNER
USB,,Fantom,External HDD 1.5TB,182,21.9,17,http://usb.userbenchmark.com/SpeedTest/12404/Fantom-External-HDD
USB,,ADATA,HD710 750GB,183,21.4,13,http://usb.userbenchmark.com/SpeedTest/2729/ADATA-HD710
USB,,Seagate,Backup+ BK 1.5TB,184,21.4,50,http://usb.userbenchmark.com/SpeedTest/6263/Seagate-Backup--BK
USB,,WD,My Passport Essential USB 3.0 1TB,185,21.2,758,http://usb.userbenchmark.com/SpeedTest/1508/WD-My-Passport-0730
USB,,Hitachi,HTS543225L9A300 250GB,186,21.2,3,http://usb.userbenchmark.com/SpeedTest/7573/Hitachi-HTS543225L9A300
USB,SDCZ43-016G-G46,SanDisk,Ultra Fit USB 3.0 16GB,187,21.1,1879,http://usb.userbenchmark.com/SanDisk-Ultra-Fit-USB-30-16GB/Rating/2694
USB,,Seagate,FreeAgent GoFlex 1.5TB,188,20.9,208,http://usb.userbenchmark.com/SpeedTest/5406/Seagate-FreeAgent-GoFlex
USB,,HitachiG,ST 500GB,189,20.9,86,http://usb.userbenchmark.com/SpeedTest/2152/HitachiG-ST
USB,,FANTOM,ST1500DL003-9VT1 1.5TB,190,20.9,13,http://usb.userbenchmark.com/SpeedTest/8163/FANTOM-ST1500DL003-9VT1
USB,,Seagate,USB 3.0 Cable 1.5TB,191,20.8,77,http://usb.userbenchmark.com/SpeedTest/10623/Seagate-USB-30-Cable
USB,,Corsair,Slider 3.0 124GB,192,20.7,119,http://usb.userbenchmark.com/SpeedTest/6680/Corsair-Slider-30
USB,LJDS23-64GABEU,Lexar,JumpDrive S23 USB 3.0 64GB,193,20.5,135,http://usb.userbenchmark.com/Lexar-JumpDrive-S23-USB-30-64GB/Rating/1571
USB,LJDS25-32GABNL,Lexar,JumpDrive S25 USB 3.0 32GB,194,20.5,1057,http://usb.userbenchmark.com/Lexar-JumpDrive-S25-USB-30-32GB/Rating/3530
USB,LJDS25-32GABEU,Lexar,JumpDrive S25 USB 3.0 32GB,194,20.5,1057,http://usb.userbenchmark.com/Lexar-JumpDrive-S25-USB-30-32GB/Rating/3530
USB,CMFVYGT3A-16GB,Corsair,Flash Voyager GT USB 3.0 16GB,195,20.4,36,http://usb.userbenchmark.com/Corsair-Flash-Voyager-GT-USB-30-16GB/Rating/1272
USB,,FCR-HS3,-0 16GB,196,20.3,15,http://usb.userbenchmark.com/SpeedTest/7021/FCR-HS3--------0
USB,LJDS23-32GABEU,Lexar,JumpDrive S23 USB 3.0 32GB,197,20.2,243,http://usb.userbenchmark.com/Lexar-JumpDrive-S23-USB-30-32GB/Rating/1572
USB,,WD,My Passport Essential USB 3.0 500GB,198,20,807,http://usb.userbenchmark.com/SpeedTest/2140/WD-My-Passport-0730
USB,,WD,My Passport Essential USB 3.0 320GB,199,19.9,69,http://usb.userbenchmark.com/SpeedTest/7249/WD-My-Passport-0730
USB,,Corsair,Slider 3.0 64GB,200,19.8,122,http://usb.userbenchmark.com/SpeedTest/4333/Corsair-Slider-30
USB,,PNY,USB 3.0 FD 32GB,201,19.8,118,http://usb.userbenchmark.com/SpeedTest/4970/PNY-USB-30-FD
USB,49806,Verbatim,Store n Go V3 Max USB 3.0 32GB,202,19.8,26,http://usb.userbenchmark.com/Verbatim-Store-n-Go-V3-Max-USB-30-32GB/Rating/1573
USB,,Seagate,Portable 1.5TB,203,19.7,67,http://usb.userbenchmark.com/SpeedTest/3291/Seagate-Portable
USB,CMFVY3S-32GB,Corsair,Flash Voyager USB 3.0 32GB,204,19.7,118,http://usb.userbenchmark.com/SpeedTest/5153/Corsair-Voyager-30
USB,,TS-RDF5,SD Transcend 32GB,205,19.5,230,http://usb.userbenchmark.com/SpeedTest/1141/TS-RDF5-SD--Transcend
USB,,JetFlash,Transcend 64GB,206,19.4,797,http://usb.userbenchmark.com/SpeedTest/2878/JetFlash-Transcend-64GB
USB,AS102P-32G-RGY,Adata,DashDrive Elite S102 Pro USB 3.0 32GB,207,19.4,509,http://usb.userbenchmark.com/Adata-DashDrive-Elite-S102-Pro-USB-30-32GB/Rating/1612
USB,,Seagate,FreeAgent GoFlex 1TB,208,19.3,891,http://usb.userbenchmark.com/SpeedTest/4081/Seagate-FreeAgent-GoFlex
USB,AS107-32G-RBL,Adata,S107 USB 3.0 32GB,209,19.1,50,http://usb.userbenchmark.com/SpeedTest/5164/ADATA-USB-Flash-Drive
USB,CMFVV3-32GB,Corsair,Flash Voyager Vega USB 3.0 32GB,210,18.9,52,http://usb.userbenchmark.com/SpeedTest/16103/Corsair-Voyager-VEGA
USB,DT100G3/64GB,Kingston,DataTraveler 100 G3 USB 3.0 64GB,211,18.8,2244,http://usb.userbenchmark.com/SpeedTest/1742/Kingston-DataTraveler-30
USB,PSF32GXPUSB,Patriot,Supersonic Xpress USB 3.0 32GB,212,18.6,114,http://usb.userbenchmark.com/SpeedTest/2711/Patriot-Memory
USB,,Corsair,Survivor 3.0 16GB,213,18.6,37,http://usb.userbenchmark.com/SpeedTest/4762/Corsair-Survivor-30
USB,,Leef,Supra 32GB,214,18.5,5,http://usb.userbenchmark.com/SpeedTest/5926/Leef-Supra
USB,,Lexar,SD USB_3_0 Read 16GB,215,18.5,20,http://usb.userbenchmark.com/SpeedTest/6659/Lexar-SD--USB-3-0-Read
USB,LJDS25-16GABNL,Lexar,JumpDrive S25 USB 3.0 16GB,216,18.4,557,http://usb.userbenchmark.com/Lexar-JumpDrive-S25-USB-30-16GB/Rating/3529
USB,LJDS25-16GABEU,Lexar,JumpDrive S25 USB 3.0 16GB,216,18.4,557,http://usb.userbenchmark.com/Lexar-JumpDrive-S25-USB-30-16GB/Rating/3529
USB,DTR30/32GB,Kingston,DataTraveler R3.0 USB 3.0 32GB,217,18.4,135,http://usb.userbenchmark.com/Kingston-DataTraveler-R30-USB-30-32GB/Rating/1577
