Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,,Toshiba,MK3261GSYN 320GB,299,51.4,1420,http://hdd.userbenchmark.com/SpeedTest/30/TOSHIBA-MK3261GSYN
HDD,,Hitachi,HDS5C3030ALA630 3TB,300,51.4,361,http://hdd.userbenchmark.com/SpeedTest/3627/Hitachi-HDS5C3030ALA630
HDD,,Hitachi,HDT721075SLA380 750GB,301,51.4,160,http://hdd.userbenchmark.com/SpeedTest/3276/Hitachi-HDT721075SLA380
HDD,,WD,WD10S12X-55JTET0 1TB,302,51.2,194,http://hdd.userbenchmark.com/SpeedTest/12098/WDC-WD10S12X-55JTET0
HDD,,Samsung,HD161GJ 160GB,303,51.2,2154,http://hdd.userbenchmark.com/SpeedTest/2493/SAMSUNG-HD161GJ
HDD,WD3200AAKX,WD,Blue 320GB (2010),304,51.1,2402,http://hdd.userbenchmark.com/SpeedTest/2995/WDC-WD3200AAKX-001CA0
HDD,,Seagate,ST3750528AS 750GB,305,51,5395,http://hdd.userbenchmark.com/SpeedTest/1714/ST3750528AS
HDD,,WD,WD10JUCT-63J6SY0 1TB,306,51,163,http://hdd.userbenchmark.com/SpeedTest/9459/WDC-WD10JUCT-63J6SY0
HDD,,Seagate,Backup+ Desk 4TB,307,51,3,http://hdd.userbenchmark.com/SpeedTest/3619/Seagate-Backup--Desk
HDD,WD10JPVT,WD,Blue 2.5" 1TB (2011),308,50.9,3901,http://hdd.userbenchmark.com/SpeedTest/1109/WDC-WD10JPVT-75
HDD,WD5001AALS,WD,Black 500GB (2008),309,50.9,5738,http://hdd.userbenchmark.com/SpeedTest/1199/WDC-WD5001AALS-00L3B2
HDD,,Seagate,ST3640623AS 640GB,310,50.9,179,http://hdd.userbenchmark.com/SpeedTest/5431/ST3640623AS
HDD,,Seagate,ST3320813AS 320GB,311,50.8,697,http://hdd.userbenchmark.com/SpeedTest/5403/ST3320813AS
HDD,,Seagate,ST750LM000-1EJ16G 750GB,312,50.8,285,http://hdd.userbenchmark.com/SpeedTest/10621/ST750LM000-1EJ16G
HDD,WD5000LPVT,WD,Blue 2.5" 500GB (2012),313,50.7,2573,http://hdd.userbenchmark.com/SpeedTest/241/WDC-WD5000LPVT-22G33T0
HDD,WD5000AAKS,WD,Blue 500GB (2008),314,50.7,38658,http://hdd.userbenchmark.com/SpeedTest/1305/WDC-WD5000AAKS-00YGA0
HDD,,Hitachi,HCS5C1010CLA382 1TB,315,50.7,435,http://hdd.userbenchmark.com/SpeedTest/3428/Hitachi-HCS5C1010CLA382
HDD,,Seagate,ST3500312CS 500GB,316,50.5,6953,http://hdd.userbenchmark.com/SpeedTest/1659/ST3500312CS
HDD,,Maxtor,STM3320613AS 320GB,317,50.5,572,http://hdd.userbenchmark.com/SpeedTest/4882/MAXTOR-STM3320613AS
HDD,,Samsung,HD642JJ 640GB,318,50.4,2544,http://hdd.userbenchmark.com/SpeedTest/1574/SAMSUNG-HD642JJ
HDD,,Seagate,ST3160813AS 160GB,319,50.2,908,http://hdd.userbenchmark.com/SpeedTest/2850/ST3160813AS
HDD,,Toshiba,MQ01ABF050 500GB,320,50.2,14601,http://hdd.userbenchmark.com/SpeedTest/2789/TOSHIBA-MQ01ABF050
HDD,,Samsung,HD322HJ 320GB,321,50.2,6004,http://hdd.userbenchmark.com/SpeedTest/1377/SAMSUNG-HD322HJ
HDD,,Seagate,ST3320613AS 320GB,322,50.2,2899,http://hdd.userbenchmark.com/SpeedTest/1722/ST3320613AS
HDD,,Samsung,HD153WI 1.5TB,323,50.2,234,http://hdd.userbenchmark.com/SpeedTest/1489/SAMSUNG-HD153WI
HDD,,Seagate,ST3640323AS 640GB,324,50.1,709,http://hdd.userbenchmark.com/SpeedTest/3064/ST3640323AS
HDD,HD103UJ,Samsung,Spinpoint F1 1TB,325,50,13784,http://hdd.userbenchmark.com/SpeedTest/413/SAMSUNG-HD103UJ
HDD,,Maxtor,STM3160813AS 160GB,326,49.9,225,http://hdd.userbenchmark.com/SpeedTest/7161/MAXTOR-STM3160813AS
HDD,,Toshiba,MK6461GSYN 640GB,327,49.7,172,http://hdd.userbenchmark.com/SpeedTest/2644/TOSHIBA-MK6461GSYN
HDD,,Samsung,HM250HJ 250GB,328,49.7,97,http://hdd.userbenchmark.com/SpeedTest/11688/SAMSUNG-HM250HJ
HDD,,Samsung,HM320HJ 320GB,329,49.7,209,http://hdd.userbenchmark.com/SpeedTest/2116/SAMSUNG-HM320HJ
HDD,,Hitachi,HTS7275 750GB,330,49.7,10,http://hdd.userbenchmark.com/SpeedTest/6142/Hitachi-HTS7275
HDD,WD10JFCX,WD,Red 2.5" 1TB (2013),331,49.6,391,http://hdd.userbenchmark.com/SpeedTest/2756/WDC-WD10JFCX-68N6GN0
HDD,,Maxtor,STM31000333AS 1TB,332,49.5,68,http://hdd.userbenchmark.com/SpeedTest/10102/MAXTOR-STM31000333AS
HDD,,Hitachi,HDE721010SLA330 1TB,333,49.4,1496,http://hdd.userbenchmark.com/SpeedTest/2356/Hitachi-HDE721010SLA330
HDD,,WD,WD6400AARS-00Y5B1 640GB,334,49.4,649,http://hdd.userbenchmark.com/SpeedTest/1604/WDC-WD6400AARS-00Y5B1
HDD,ST9750420AS,Seagate,Momentus 2.5" 750GB (2010),335,49.3,5386,http://hdd.userbenchmark.com/SpeedTest/922/ST9750420AS
HDD,WD5000LPVX,WD,Blue 2.5" 500GB,336,49.3,13648,http://hdd.userbenchmark.com/SpeedTest/1040/WDC-WD5000LPVX-22V0TT0
HDD,,Seagate,ST310005 1TB,337,49.2,6,http://hdd.userbenchmark.com/SpeedTest/1342/ST310005
HDD,WD7500BPVX,WD,Blue 2.5" 750GB,338,49.1,2753,http://hdd.userbenchmark.com/SpeedTest/3028/WDC-WD7500BPVX-75JC3T0
HDD,,Seagate,ST31000520AS 1TB,339,49.1,2053,http://hdd.userbenchmark.com/SpeedTest/1280/ST31000520AS
HDD,,Hitachi,HDS5C3015ALA632 1.5TB,340,49.1,97,http://hdd.userbenchmark.com/SpeedTest/5797/Hitachi-HDS5C3015ALA632
HDD,WD3200BEKX,WD,Black 2.5" 320GB (2013),341,49.1,525,http://hdd.userbenchmark.com/SpeedTest/6418/WDC-WD3200BEKX-00B7WT0
HDD,,Hitachi,HDS5C1010CLA382 1TB,342,49,444,http://hdd.userbenchmark.com/SpeedTest/1569/Hitachi-HDS5C1010CLA382
HDD,HD203WI,Samsung,Spinpoint F3 2TB,343,49,865,http://hdd.userbenchmark.com/SpeedTest/640/SAMSUNG-HD203WI
HDD,WD15EARX,WD,Green 1.5TB (2011),344,49,1438,http://hdd.userbenchmark.com/SpeedTest/4721/WDC-WD15EARX-22PASB0
HDD,,Seagate,ST3500412AS 500GB,345,48.8,696,http://hdd.userbenchmark.com/SpeedTest/5332/ST3500412AS
HDD,,Seagate,ST9750422AS 750GB,346,48.8,229,http://hdd.userbenchmark.com/SpeedTest/6425/ST9750422AS
HDD,,Hitachi,HTS725032A7E630 320GB,347,48.8,1390,http://hdd.userbenchmark.com/SpeedTest/5008/HGST-HTS725032A7E630
HDD,,Toshiba,MQ01ABD050 500GB,348,48.7,5490,http://hdd.userbenchmark.com/SpeedTest/924/TOSHIBA-MQ01ABD050
HDD,HM640JJ,Samsung,Spinpoint MP4 2.5" 640GB,349,48.7,224,http://hdd.userbenchmark.com/SpeedTest/2214/SAMSUNG-HM640JJ
HDD,ST3320413AS,Seagate,Barracuda 7200.12 320GB,350,48.6,874,http://hdd.userbenchmark.com/SpeedTest/3234/ST3320413AS
HDD,WD7500LPCX,WD,Blue 2.5" 750GB (2013),351,48.5,231,http://hdd.userbenchmark.com/SpeedTest/7349/WDC-WD7500LPCX-80HWST0
HDD,,Seagate,ST3250312CS 250GB,352,48.4,396,http://hdd.userbenchmark.com/SpeedTest/3255/ST3250312CS
HDD,,Seagate,ST31000340NS 1TB,353,48.4,1369,http://hdd.userbenchmark.com/SpeedTest/1232/ST31000340NS
HDD,,Samsung,HD503HI 500GB,354,48.3,1415,http://hdd.userbenchmark.com/SpeedTest/4359/SAMSUNG-HD503HI
HDD,ST500LX003,Seagate,Momentus XT 7200 RPM 2.5" 500GB,355,48.3,303,http://hdd.userbenchmark.com/SpeedTest/7156/ST500LX003-1AC15G
HDD,ST95005620AS,Seagate,Momentus XT SSHD 2.5" 500GB,356,48.3,2731,http://hdd.userbenchmark.com/Seagate-Momentus-XT-SSHD-25--500GB/Rating/1800
HDD,,Hitachi,HDT721075SLA360 750GB,357,48.3,90,http://hdd.userbenchmark.com/SpeedTest/3764/Hitachi-HDT721075SLA360
HDD,,Hitachi,HDS5C1050CLA382 500GB,358,48.2,476,http://hdd.userbenchmark.com/SpeedTest/4543/Hitachi-HDS5C1050CLA382
HDD,,Seagate,ST31000322CS 1TB,359,48.2,546,http://hdd.userbenchmark.com/SpeedTest/6933/ST31000322CS
HDD,,Hitachi,HDT721010SLA360 1TB,360,48.2,5455,http://hdd.userbenchmark.com/SpeedTest/1320/Hitachi-HDT721010SLA360
HDD,ST500LT012,Seagate,Momentus Thin 5400.9 2.5" 500GB,361,48.2,27335,http://hdd.userbenchmark.com/SpeedTest/1080/ST500LT012-9WS142
HDD,,Seagate,ST3160318AS 160GB,362,48,2538,http://hdd.userbenchmark.com/SpeedTest/1676/ST3160318AS
HDD,,Samsung,HD103SI 1TB,363,48,7336,http://hdd.userbenchmark.com/SpeedTest/1110/SAMSUNG-HD103SI
HDD,,Hitachi,HDT72101 1TB,364,47.9,73,http://hdd.userbenchmark.com/SpeedTest/4490/Hitachi-HDT72101
HDD,,Toshiba,MK6461GSY 640GB,365,47.9,269,http://hdd.userbenchmark.com/SpeedTest/3150/TOSHIBA-MK6461GSY
HDD,WD3200AAJS,WD,Blue 320GB (2007),366,47.9,19000,http://hdd.userbenchmark.com/SpeedTest/804/WDC-WD3200AAJS-00L7A0
HDD,,Seagate,ST3250310NS 250GB,367,47.9,273,http://hdd.userbenchmark.com/SpeedTest/1947/ST3250310NS
HDD,WD5000BEKT,WD,Black 2.5" 500GB (2010),368,47.9,1062,http://hdd.userbenchmark.com/SpeedTest/2241/WDC-WD5000BEKT-22KA9T0
HDD,,Hitachi,HTS72755 500GB,369,47.8,16,http://hdd.userbenchmark.com/SpeedTest/2252/Hitachi-HTS72755
HDD,,Toshiba,MK3261GSY 320GB,370,47.8,117,http://hdd.userbenchmark.com/SpeedTest/694/TOSHIBA-MK3261GSY
HDD,,Seagate,ST3320418AS 320GB,371,47.8,4418,http://hdd.userbenchmark.com/SpeedTest/168/ST3320418AS
HDD,,Samsung,HD502HI 500GB,372,47.7,3916,http://hdd.userbenchmark.com/SpeedTest/1270/SAMSUNG-HD502HI
HDD,HTS727550A9E364,HGST,Travelstar 7K750 2.5" 500GB,373,47.7,1970,http://hdd.userbenchmark.com/SpeedTest/789/Hitachi-HTS727550A9E364
HDD,,Seagate,ST3750330NS 750GB,374,47.6,251,http://hdd.userbenchmark.com/SpeedTest/8704/ST3750330NS
HDD,,Hitachi,HDT721050SLA360 500GB,375,47.6,429,http://hdd.userbenchmark.com/SpeedTest/4865/Hitachi-HDT721050SLA360
HDD,HD753LJ,Samsung,Spinpoint F1 750GB,376,47.5,4712,http://hdd.userbenchmark.com/SpeedTest/1245/SAMSUNG-HD753LJ
HDD,ST320LT007,Seagate,Momentus Thin 7200 2.5" 320GB,377,47.5,2440,http://hdd.userbenchmark.com/SpeedTest/1923/ST320LT007-9ZV142
HDD,,Seagate,ST3500820AS 500GB,378,47.4,955,http://hdd.userbenchmark.com/SpeedTest/3950/ST3500820AS
HDD,,Seagate,STM3320418AS 320GB,379,47.4,163,http://hdd.userbenchmark.com/SpeedTest/5696/STM3320418AS
HDD,WD3200BEKT,WD,Black 2.5" 320GB (2010),380,47.3,4293,http://hdd.userbenchmark.com/SpeedTest/35/WDC-WD3200BEKT-60V5T1
HDD,,Seagate,ST3500320NS 500GB,381,47.2,438,http://hdd.userbenchmark.com/SpeedTest/507/ST3500320NS
HDD,,Seagate,ST32000542AS 2TB,382,47.1,4353,http://hdd.userbenchmark.com/SpeedTest/696/ST32000542AS
HDD,,Seagate,FA GoFlex Desk 2TB,383,47.1,33,http://hdd.userbenchmark.com/SpeedTest/9703/Seagate-FA-GoFlex-Desk
HDD,,Seagate,ST500LT032-1E9142 500GB,384,47.1,278,http://hdd.userbenchmark.com/SpeedTest/12252/ST500LT032-1E9142
HDD,,WD,WD10EADX-00TDHB0 1TB,385,47,1875,http://hdd.userbenchmark.com/SpeedTest/1049/WDC-WD10EADX-00TDHB0
HDD,,Hitachi,HTS725050A9A364 500GB,386,47,1603,http://hdd.userbenchmark.com/SpeedTest/1690/Hitachi-HTS725050A9A364
HDD,ST1000LM024,Seagate,Momentus 2.5" 1TB,387,47,56625,http://hdd.userbenchmark.com/SpeedTest/130/ST1000LM024-HN-M101MBB
HDD,HM500JJ,Samsung,Spinpoint MP4 2.5" 500GB,388,47,323,http://hdd.userbenchmark.com/SpeedTest/1178/SAMSUNG-HM500JJ
HDD,,WD,WD6400AADS-00M2B0 640GB,389,46.9,296,http://hdd.userbenchmark.com/SpeedTest/10673/WDC-WD6400AADS-00M2B0
HDD,HTS541010A9E680,HGST,Travelstar 5K1000 2.5" 1TB,390,46.9,25832,http://hdd.userbenchmark.com/SpeedTest/72/HGST-HTS541010A9E680
HDD,,Samsung,HD252HJ 250GB,391,46.9,1164,http://hdd.userbenchmark.com/SpeedTest/2959/SAMSUNG-HD252HJ
HDD,,,OCZ-AGILITY3 60GB,392,46.9,13,http://hdd.userbenchmark.com/SpeedTest/2437/OCZ-AGILITY3
HDD,,Hitachi,HTS725050A9A362 500GB,393,46.9,101,http://hdd.userbenchmark.com/SpeedTest/5508/Hitachi-HTS725050A9A362
HDD,,Seagate,ST3750330SV 750GB,394,46.8,37,http://hdd.userbenchmark.com/SpeedTest/10527/ST3750330SV
HDD,,Hitachi,HTS541515A9E630 1.5TB,395,46.8,558,http://hdd.userbenchmark.com/SpeedTest/9932/HGST-HTS541515A9E630
HDD,,WD,WD3200AVJS-63WDA0 320GB,396,46.8,1100,http://hdd.userbenchmark.com/SpeedTest/11043/WDC-WD3200AVJS-63WDA0
HDD,WD3200AAKS,WD,Blue 320GB (2008),397,46.8,12565,http://hdd.userbenchmark.com/SpeedTest/1186/WDC-WD3200AAKS-00B3A0
HDD,,Toshiba,MQ01ABD075 750GB,398,46.6,8178,http://hdd.userbenchmark.com/SpeedTest/869/TOSHIBA-MQ01ABD075
HDD,HD154UI,Samsung,Spinpoint F2 1TB,399,46.6,5414,http://hdd.userbenchmark.com/SpeedTest/1306/SAMSUNG-HD154UI
HDD,,Hitachi,HDT721032SLA380 320GB,400,46.6,631,http://hdd.userbenchmark.com/SpeedTest/4609/Hitachi-HDT721032SLA380
HDD,,Seagate,ST3500620AS 500GB,401,46.5,1214,http://hdd.userbenchmark.com/SpeedTest/3388/ST3500620AS
HDD,,WD,WD15EURS-63S48Y0 1.5TB,402,46.5,120,http://hdd.userbenchmark.com/SpeedTest/7870/WDC-WD15EURS-63S48Y0
HDD,ST3500320AS,Seagate,Barracuda 7200.11 500GB,403,46.5,7589,http://hdd.userbenchmark.com/SpeedTest/137/ST3500320AS
HDD,WD2500AAKS,WD,Blue 250GB (2008),404,46.4,2130,http://hdd.userbenchmark.com/SpeedTest/2143/WDC-WD2500AAKS-00L6A0
HDD,,Maxtor,STM3500320AS 500GB,405,46.4,1240,http://hdd.userbenchmark.com/SpeedTest/2192/MAXTOR-STM3500320AS
HDD,,Hitachi,HDT721016SLA380 160GB,406,46.2,600,http://hdd.userbenchmark.com/SpeedTest/10627/Hitachi-HDT721016SLA380
HDD,,Hitachi,HTS723232A7A364 320GB,407,46.2,2627,http://hdd.userbenchmark.com/SpeedTest/2190/HITACHI-HTS723232A7A364
HDD,,Samsung,MZMPC064HBDR-000 1TB,408,46.2,7,http://hdd.userbenchmark.com/SpeedTest/1769/SAMSUNG-MZMPC064HBDR-000
HDD,,Seagate,ST31000340AS 1TB,409,46.1,2445,http://hdd.userbenchmark.com/SpeedTest/206/ST31000340AS
HDD,,Toshiba,MK2556GSY 250GB,410,46.1,269,http://hdd.userbenchmark.com/SpeedTest/4588/TOSHIBA-MK2556GSY
HDD,,Hitachi,HDT721064SLA360 640GB,411,46,693,http://hdd.userbenchmark.com/SpeedTest/6072/Hitachi-HDT721064SLA360
HDD,,Hitachi,HTS545050A7E680 500GB,412,46,10249,http://hdd.userbenchmark.com/SpeedTest/2870/HGST-HTS545050A7E680
HDD,,Seagate,ST3750630AS 750GB,413,46,554,http://hdd.userbenchmark.com/SpeedTest/3071/ST3750630AS
HDD,,Samsung,HD250HJ 250GB,414,46,1946,http://hdd.userbenchmark.com/SpeedTest/2247/SAMSUNG-HD250HJ
HDD,,Seagate,ST500LM012 HN-M500MBB 500GB,415,46,7471,http://hdd.userbenchmark.com/SpeedTest/2104/ST500LM012-HN-M500MBB
HDD,,Toshiba,MK5056GSY 500GB,416,45.9,739,http://hdd.userbenchmark.com/SpeedTest/2645/TOSHIBA-MK5056GSY
HDD,WD10EARS,WD,Green 1TB (2010),417,45.9,24474,http://hdd.userbenchmark.com/SpeedTest/1117/WDC-WD10EARS-00Y5B1
HDD,,Seagate,ST3250310CS 250GB,418,45.8,512,http://hdd.userbenchmark.com/SpeedTest/7048/ST3250310CS
HDD,,Seagate,ST500LM011 HM501II 500GB,419,45.8,29,http://hdd.userbenchmark.com/SpeedTest/12328/ST500LM011-HM501II
HDD,,Hitachi,HTS725025A9A364 250GB,420,45.8,509,http://hdd.userbenchmark.com/SpeedTest/6783/Hitachi-HTS725025A9A364
HDD,,Seagate,ST3250310AS 250GB,421,45.8,6583,http://hdd.userbenchmark.com/SpeedTest/205/ST3250310AS
HDD,,Toshiba,MQ01ABF032 320GB,422,45.7,691,http://hdd.userbenchmark.com/SpeedTest/5425/TOSHIBA-MQ01ABF032
HDD,,Toshiba,MK5061GSYN 500GB,423,45.7,1776,http://hdd.userbenchmark.com/SpeedTest/2032/TOSHIBA-MK5061GSYN
HDD,,Hitachi,HDT721032SLA360 320GB,424,45.7,966,http://hdd.userbenchmark.com/SpeedTest/3078/Hitachi-HDT721032SLA360
HDD,,Hitachi,HTS541010A9 1TB,425,45.7,63,http://hdd.userbenchmark.com/SpeedTest/6753/HGST-HTS541010A9
HDD,,Seagate,ST3250410AS 250GB,426,45.7,4362,http://hdd.userbenchmark.com/SpeedTest/456/ST3250410AS
HDD,,Hitachi,HTS545050A7E380 500GB,427,45.6,12492,http://hdd.userbenchmark.com/SpeedTest/664/Hitachi-HTS545050A7E380
HDD,WD10J31X,WD,Blue SSHD 1TB (2015),428,45.6,193,http://hdd.userbenchmark.com/SpeedTest/31760/WDC-WD10J31X-00U3VT0
HDD,,Seagate,ST3750330AS 750GB,429,45.5,1102,http://hdd.userbenchmark.com/SpeedTest/1776/ST3750330AS
HDD,HTS541075A9E680,HGST,Travelstar 5K1000 2.5" 750GB,430,45.5,4922,http://hdd.userbenchmark.com/SpeedTest/4988/HGST-HTS541075A9E680
HDD,,WD,WD10EURS-630AB1 1TB,431,45.5,443,http://hdd.userbenchmark.com/SpeedTest/5849/WDC-WD10EURS-630AB1
HDD,,Hitachi,HTS725050A9A360 500GB,432,45.4,295,http://hdd.userbenchmark.com/SpeedTest/416/Hitachi-HTS725050A9A360
HDD,WD20EADS,WD,Green 2TB (2009),433,45.3,2413,http://hdd.userbenchmark.com/SpeedTest/1732/WDC-WD20EADS-11R6B1
HDD,,Apple,HDD HTS545050A7E362 500GB,434,45.3,406,http://hdd.userbenchmark.com/SpeedTest/7208/APPLE-HDD-HTS545050A7E362
HDD,WD15EARS,WD,Green 1.5TB (2010),435,45.2,7541,http://hdd.userbenchmark.com/SpeedTest/1144/WDC-WD15EARS-00MVWB0
HDD,,Maxtor,STM3250310AS 250GB,436,45.2,2613,http://hdd.userbenchmark.com/SpeedTest/1239/MAXTOR-STM3250310AS
HDD,,Toshiba,MK5061GSY 500GB,437,45.1,650,http://hdd.userbenchmark.com/SpeedTest/2829/TOSHIBA-MK5061GSY
HDD,,Samsung,HD502IJ 500GB,438,45.1,4932,http://hdd.userbenchmark.com/SpeedTest/111/SAMSUNG-HD502IJ
HDD,,Toshiba,MK2561GSYN 250GB,439,45,502,http://hdd.userbenchmark.com/SpeedTest/3299/TOSHIBA-MK2561GSYN
HDD,ST9500420AS,Seagate,Momentus 2.5" 500GB,440,45,11296,http://hdd.userbenchmark.com/SpeedTest/785/ST9500420AS
HDD,,Toshiba,MQ01ABD0 500GB,441,45,78,http://hdd.userbenchmark.com/SpeedTest/11593/TOSHIBA-MQ01ABD0
HDD,,WD,WD8000AARS-00Y5B1 800GB,442,45,265,http://hdd.userbenchmark.com/SpeedTest/3653/WDC-WD8000AARS-00Y5B1
HDD,,WD,WD75 00AARS-00Y5B 750GB,443,44.9,525,http://hdd.userbenchmark.com/SpeedTest/1693/WDC-WD75-00AARS-00Y5B
HDD,WD10EADS,WD,Green 1TB (2009),444,44.9,20268,http://hdd.userbenchmark.com/SpeedTest/362/WDC-WD10EADS-00L5B1
HDD,,Hitachi,HDT721032SLA 320GB,445,44.9,163,http://hdd.userbenchmark.com/SpeedTest/6947/Hitachi-HDT721032SLA
HDD,WD3200LPCX,WD,Blue 2.5" 320GB (2013),446,44.8,82,http://hdd.userbenchmark.com/SpeedTest/14140/WDC-WD3200LPCX-24C6HT0
HDD,,Seagate,ST320LT009-9WC142 320GB,447,44.8,178,http://hdd.userbenchmark.com/SpeedTest/4704/ST320LT009-9WC142
HDD,,Seagate,ST750LM022 HN-M750MBB 750GB,448,44.8,6911,http://hdd.userbenchmark.com/SpeedTest/434/ST750LM022-HN-M750MBB
HDD,,Samsung,HN-M500MBB 500GB,449,44.8,815,http://hdd.userbenchmark.com/SpeedTest/4774/SAMSUNG-HN-M500MBB
HDD,,Hitachi,HTS545050A7E3800 500GB,450,44.7,167,http://hdd.userbenchmark.com/SpeedTest/6179/HGST-HTS545050A7E3800
HDD,,Seagate,ST500LM0 ST500LM012 HN-M5 500GB,451,44.6,53,http://hdd.userbenchmark.com/SpeedTest/9065/ST500LM0-ST500LM012-HN-M5
HDD,,WD,WD10EVDS-63N5B1 1TB,452,44.5,578,http://hdd.userbenchmark.com/SpeedTest/4828/WDC-WD10EVDS-63N5B1
HDD,,Toshiba,MK7559GSXF 750GB,453,44.5,253,http://hdd.userbenchmark.com/SpeedTest/2028/TOSHIBA-MK7559GSXF
HDD,WD5000BPVX,WD,Blue 2.5" 500GB,454,44.5,198,http://hdd.userbenchmark.com/SpeedTest/14364/WDC-WD5000BPVX-00JC3T0
HDD,WD1600AAJS,WD,Blue 160GB (2007),455,44.4,10783,http://hdd.userbenchmark.com/SpeedTest/1801/WDC-WD1600AAJS-00YZCA0
HDD,,Hitachi,HTS725032A9A364 320GB,456,44.3,1216,http://hdd.userbenchmark.com/SpeedTest/3403/Hitachi-HTS725032A9A364
HDD,,Samsung,HN-M101MBB 1TB,457,44.3,727,http://hdd.userbenchmark.com/SpeedTest/2830/SAMSUNG-HN-M101MBB
HDD,WD3200LPVX,WD,Blue 2.5" 320GB,458,44.3,688,http://hdd.userbenchmark.com/SpeedTest/3840/WDC-WD3200LPVX-75V0TT0
HDD,WD3200LPVT,WD,Blue 2.5" 320GB (2012),459,44.3,91,http://hdd.userbenchmark.com/SpeedTest/458/WDC-WD3200LPVT-22G33T0
HDD,,Samsung,HD103UI 1TB,460,44.1,327,http://hdd.userbenchmark.com/SpeedTest/5608/SAMSUNG-HD103UI
HDD,,Seagate,ST9250410AS 250GB,461,44.1,1674,http://hdd.userbenchmark.com/SpeedTest/525/ST9250410AS
HDD,WD5000AADS,WD,Green 500GB (2009),462,44,11163,http://hdd.userbenchmark.com/SpeedTest/1125/WDC-WD5000AADS-00S9B0
HDD,WD7500BPVT,WD,Blue 2.5" 750GB (2010),463,44,6243,http://hdd.userbenchmark.com/SpeedTest/160/WDC-WD7500BPVT-24HXZT3
HDD,,Toshiba,MQ01ABD032 320GB,464,43.9,1297,http://hdd.userbenchmark.com/SpeedTest/3087/TOSHIBA-MQ01ABD032
HDD,,Seagate,ST31500541AS 1.5TB,465,43.9,1728,http://hdd.userbenchmark.com/SpeedTest/667/ST31500541AS
HDD,,Hitachi,HTS725032A9A360 320GB,466,43.8,145,http://hdd.userbenchmark.com/SpeedTest/5927/Hitachi-HTS725032A9A360
HDD,WD7500AADS,WD,Green 750GB (2009),467,43.7,1206,http://hdd.userbenchmark.com/SpeedTest/3726/WDC-WD7500AADS-00M2B0
HDD,,Maxtor,STM31000340AS 1TB,468,43.5,170,http://hdd.userbenchmark.com/SpeedTest/99/MAXTOR-STM31000340AS
HDD,,Toshiba,MK7575GSX 750GB,469,43.4,1383,http://hdd.userbenchmark.com/SpeedTest/2614/TOSHIBA-MK7575GSX
HDD,WD15EADS,WD,Green 1.5TB (2009),470,43.4,3543,http://hdd.userbenchmark.com/SpeedTest/2529/WDC-WD15EADS-22P8B0
HDD,,Samsung,HD251HJ 250GB,471,43.3,580,http://hdd.userbenchmark.com/SpeedTest/615/SAMSUNG-HD251HJ
HDD,,Seagate,ST500LX012-SSHD-8GB 500GB,472,43.3,261,http://hdd.userbenchmark.com/SpeedTest/12260/ST500LX012-SSHD-8GB
HDD,,WD,WD15EVDS-73V9B1 1.5TB,473,43.3,294,http://hdd.userbenchmark.com/SpeedTest/6540/WDC-WD15EVDS-73V9B1
HDD,ST250LT007,Seagate,Momentus Thin 7200 2.5" 250GB,474,43.2,270,http://hdd.userbenchmark.com/SpeedTest/5055/ST250LT007-9ZV14C
HDD,HDP725050GLA360,Hitachi,Deskstar P7K500 500GB,475,43.2,7476,http://hdd.userbenchmark.com/SpeedTest/745/Hitachi-HDP725050GLA360
HDD,,Toshiba,MQ01ABD064 640GB,476,43.2,119,http://hdd.userbenchmark.com/SpeedTest/8271/TOSHIBA-MQ01ABD064
HDD,,WD,WD5000AVDS-63U7B1 500GB,477,43.1,1912,http://hdd.userbenchmark.com/SpeedTest/3450/WDC-WD5000AVDS-63U7B1
HDD,,Toshiba,MK7559GSXP 750GB,478,42.9,1298,http://hdd.userbenchmark.com/SpeedTest/3733/TOSHIBA-MK7559GSXP
HDD,,Seagate,ST3320310CS 320GB,479,42.8,661,http://hdd.userbenchmark.com/SpeedTest/10402/ST3320310CS
HDD,,Hitachi,HDP72505 500GB,480,42.8,109,http://hdd.userbenchmark.com/SpeedTest/5536/Hitachi-HDP72505
HDD,WD2500AAJS,WD,Blue 250GB (2007),481,42.8,7096,http://hdd.userbenchmark.com/SpeedTest/1491/WDC-WD2500AAJS-22L7A0
HDD,,Samsung,HN-M101M 1TB,482,42.7,14,http://hdd.userbenchmark.com/SpeedTest/5762/SAMSUNG-HN-M101M
HDD,,WD,WD10S21X-24R1BT0-SSHD-8GB 1TB,483,42.6,5427,http://hdd.userbenchmark.com/SpeedTest/12991/WDC-WD10S21X-24R1BT0-SSHD-8GB
HDD,,Seagate,FreeAgent XTreme 1TB,484,42.5,25,http://hdd.userbenchmark.com/SpeedTest/2882/Seagate-FreeAgent-XTreme
HDD,WD7500AAKS,WD,Blue 750GB (2008),485,42.4,1017,http://hdd.userbenchmark.com/SpeedTest/2292/WDC-WD7500AAKS-00RBA0
HDD,,Samsung,HM100UI 1TB,486,42.1,177,http://hdd.userbenchmark.com/SpeedTest/5426/SAMSUNG-HM100UI
HDD,WD2500BEKT,WD,Black 2.5" 250GB (2010),487,42.1,1836,http://hdd.userbenchmark.com/SpeedTest/4008/WDC-WD2500BEKT-00PVM
HDD,,WD,WD8088AADS-00M2B0 809GB,488,42,181,http://hdd.userbenchmark.com/SpeedTest/10079/WDC-WD8088AADS-00M2B0
