Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,HDTS325EZSTA,Toshiba,Q Series Pro 256GB,162,82.6,490,http://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,THNSNJ256GCST,Toshiba,Q Series Pro 256GB,162,82.6,490,http://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,THNSNJ128GCSU,Toshiba,HG6 128GB,163,82.4,1109,http://ssd.userbenchmark.com/SpeedTest/12239/TOSHIBA-THNSNJ128GCSU
SSD,VTX460A-25SAT3-120G,OCZ,Vertex 460A 120GB,164,82.2,278,http://ssd.userbenchmark.com/OCZ-Vertex-460A-120GB/Rating/3490
SSD,VTX460-25SAT3-120G,OCZ,Vertex 460 120GB,165,82.2,375,http://ssd.userbenchmark.com/OCZ-Vertex-460-120GB/Rating/3488
SSD,ST240HM000,Seagate,600 240GB,166,82.1,946,http://ssd.userbenchmark.com/Seagate-600-240GB/Rating/1601
SSD,TS512GMTS600,Transcend,MTS600 M.2 512GB,167,82.1,25,http://ssd.userbenchmark.com/SpeedTest/13460/TS512GMTS600
SSD,PX-128M6Pro,Plextor,M6 Pro 128GB,168,82.1,230,http://ssd.userbenchmark.com/SpeedTest/14853/PLEXTOR-PX-128M6Pro
SSD,CT480M500SSD1,Crucial,M500 480GB,169,82.1,1645,http://ssd.userbenchmark.com/SpeedTest/2643/Crucial-CT480M500SSD1
SSD,THNSNJ128G8NU,Toshiba,HG6 SATA M.2 128GB,170,81.9,2140,http://ssd.userbenchmark.com/SpeedTest/14053/TOSHIBA-THNSNJ128G8NU
SSD,SDSSDXP-240G-G25,SanDisk,Extreme II 240GB,171,81.9,824,http://ssd.userbenchmark.com/SanDisk-Extreme-II-240GB/Rating/1545
SSD,PI480GS25SSDR,Patriot,Ignite 480GB,172,81.7,125,http://ssd.userbenchmark.com/Patriot-Ignite-480GB/Rating/3574
SSD,CSSD-N480GBGTXB-BK,Corsair,Neutron GTX 480GB,173,81.6,136,http://ssd.userbenchmark.com/SpeedTest/9137/Corsair-Neutron-GTX-SSD
SSD,SHSS37A/480G,HyperX,Savage 480GB,174,81.6,46,http://ssd.userbenchmark.com/HyperX-Savage-480GB/Rating/3602
SSD,SSDSC2BP240G410,Intel,730 Series 240GB,175,81.6,1878,http://ssd.userbenchmark.com/Intel-730-Series-240GB/Rating/2031
SSD,VTR1-25SAT3-128G,OCZ,Vector 128GB,176,81.5,711,http://ssd.userbenchmark.com/SpeedTest/4023/OCZ-VECTOR
SSD,ARC100-25SAT3-240G,OCZ,ARC 100 240GB,177,81.2,3508,http://ssd.userbenchmark.com/OCZ-ARC-100-240GB/Rating/2603
SSD,SDSSDXP-480G-G25,SanDisk,Extreme II 480GB,178,81.2,335,http://ssd.userbenchmark.com/SpeedTest/2135/SanDisk-SDSSDXP480G
SSD,,Ssd2sc24,0GD4DH08B-T 240GB,179,81.1,5,http://ssd.userbenchmark.com/SpeedTest/13067/SSD2SC24-0GD4DH08B-T
SSD,VTX4-25SAT3-128G,OCZ,Vertex 4 128GB,180,81.1,6878,http://ssd.userbenchmark.com/OCZ-Vertex-4-128GB/Rating/1895
SSD,,Plextor,PX-256M6M 256GB,181,81.1,91,http://ssd.userbenchmark.com/SpeedTest/9887/PLEXTOR-PX-256M6M
SSD,,Liteonit,LMT-256 256GB,182,81.1,100,http://ssd.userbenchmark.com/SpeedTest/6096/LITEONIT-LITEONIT-LMT-256
SSD,MZ-7TE750BW,Samsung,840 Evo 750GB,183,81,717,http://ssd.userbenchmark.com/SpeedTest/2175/Samsung-SSD-840-EVO-750GB
SSD,ASX930SS3-240GM-C,Adata,XPG SX930 240GB,184,80.9,308,http://ssd.userbenchmark.com/Adata-XPG-SX930-240GB/Rating/3636
SSD,,Toshiba,THNSNH512GCST 512GB,185,80.8,62,http://ssd.userbenchmark.com/SpeedTest/12185/TOSHIBA-THNSNH512GCST
SSD,CT256MX100SSD1,Crucial,MX100 256GB,186,80.8,13125,http://ssd.userbenchmark.com/Crucial-MX100-256GB/Rating/2317
SSD,MZ-7TE500BW,Samsung,840 Evo 500GB,187,80.8,13430,http://ssd.userbenchmark.com/SpeedTest/1519/Samsung-SSD-840-EVO-500GB
SSD,CSSD-N240GBGTXB-BK,Corsair,Neutron GTX 240GB,188,80.8,721,http://ssd.userbenchmark.com/Corsair-Neutron-GTX-240GB/Rating/1404
SSD,PX-128M6S,Plextor,M6S 128GB,189,80.7,1148,http://ssd.userbenchmark.com/Plextor-M6S-128GB/Rating/2225
SSD,HDTS212EZSTA,Toshiba,HG5d Q Series 128GB,190,80.7,755,http://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,HDTS212XZSTA,Toshiba,HG5d Q Series 128GB,190,80.7,755,http://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,THNSNH128GBST,Toshiba,HG5d Q Series 128GB,190,80.7,755,http://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,,Liteonit,LCS-512M6S 2.5 7mm 512GB,191,80.7,283,http://ssd.userbenchmark.com/SpeedTest/4103/LITEONIT-LCS-512M6S-25-7mm-512GB
SSD,THNSNS240GBSP,Toshiba,THNSNS Series 240GB,192,80.7,33,http://ssd.userbenchmark.com/SpeedTest/4786/TOSHIBA-THNSNS240GBSP
SSD,ASP610SS3-256GM-C,Adata,Premier SP610 256GB,193,80.6,436,http://ssd.userbenchmark.com/Adata-Premier-SP610-256GB/Rating/3281
SSD,,Liteonit,LCS-256L9S-11 2.5 7mm 256GB,194,80.5,852,http://ssd.userbenchmark.com/SpeedTest/11259/LITEONIT-LCS-256L9S-11-25-7mm-256GB
SSD,HDTS412XZSTA,Toshiba,Q300 Pro 128GB,195,80.4,62,http://ssd.userbenchmark.com/SpeedTest/41261/TOSHIBA-Q300-Pro
SSD,MZ-7TE1T0BW,Samsung,840 Evo 1TB,196,80.3,4433,http://ssd.userbenchmark.com/SpeedTest/1436/Samsung-SSD-840-EVO
SSD,THNSNJ128GMCU,Toshiba,HG6 mSATA 128GB,197,80.3,832,http://ssd.userbenchmark.com/SpeedTest/10610/TOSHIBA-THNSNJ128GMCU
SSD,,Micron,M600 256GB,198,80.1,235,http://ssd.userbenchmark.com/SpeedTest/24442/Micron-M600-MTFDDAK256MBF
SSD,MZ-7TE250BW,Samsung,840 Evo 250GB,199,80,49017,http://ssd.userbenchmark.com/Samsung-840-Evo-250GB/Rating/1594
SSD,PI960GS25SSDR,Patriot,Ignite 960GB,200,80,48,http://ssd.userbenchmark.com/Patriot-Ignite-960GB/Rating/3575
SSD,CT250MX200SSD3,Crucial,MX200 mSATA 250GB,201,79.9,395,http://ssd.userbenchmark.com/SpeedTest/29438/Crucial--CT250MX200SSD3
SSD,THNSNJ256GMCU,Toshiba,HG6 mSATA 256GB,202,79.9,398,http://ssd.userbenchmark.com/SpeedTest/10622/TOSHIBA-THNSNJ256GMCU
SSD,ASU800SS-1TT-C,Adata,Ultimate SU800 1TB,203,79.6,57,http://ssd.userbenchmark.com/Adata-Ultimate-SU800-1TB/Rating/3914
SSD,TS256GMTS600,Transcend,MTS600 M.2 256GB,204,79.6,71,http://ssd.userbenchmark.com/SpeedTest/15991/TS256GMTS600
SSD,VTR180-25SAT3-240G,Toshiba,OCZ VT180 240GB,205,79.5,17,http://ssd.userbenchmark.com/SpeedTest/171243/TOSHIBA-VT180
SSD,,Plextor,PX-256M3P 256GB,206,79.3,51,http://ssd.userbenchmark.com/SpeedTest/3332/PLEXTOR-PX-256M3P
SSD,PI240GS325SSDR,Patriot,Ignite 240GB,207,79.3,433,http://ssd.userbenchmark.com/Patriot-Ignite-240GB/Rating/3573
SSD,,Liteonit,LCS-256M6S 2.5 7mm 256GB,208,79.3,2365,http://ssd.userbenchmark.com/SpeedTest/2535/LITEONIT-LCS-256M6S-25-7mm-256GB
SSD,,Toshiba,THNSNH128GCST 128GB,209,79.2,326,http://ssd.userbenchmark.com/SpeedTest/5795/TOSHIBA-THNSNH128GCST
SSD,TS256GMTS800,Transcend,MTS800 M.2 256GB,210,79.2,500,http://ssd.userbenchmark.com/SpeedTest/20255/TS256GMTS800
SSD,SSD7CS2211-240-RB,PNY,CS2211 240GB,211,78.9,490,http://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,SSD7CS2211-240-PB,PNY,CS2211 240GB,211,78.9,490,http://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,MKNSSDST480GB,Mushkin,Striker 480GB,212,78.8,82,http://ssd.userbenchmark.com/SpeedTest/24686/MKNSSDST480GB
SSD,MZ-7PD128BW,Samsung,840 Pro 128GB,213,78.7,10493,http://ssd.userbenchmark.com/Samsung-840-Pro-128GB/Rating/1890
SSD,TS256GMTS400,Transcend,MTS400 M.2 256GB,214,78.6,352,http://ssd.userbenchmark.com/SpeedTest/18101/TS256GMTS400
SSD,MZ-MTE1T0BW,Samsung,840 Evo mSATA 1TB,215,78.6,159,http://ssd.userbenchmark.com/SpeedTest/10394/Samsung-SSD-840-EVO-1TB-mSATA
SSD,ST240FP0021,Seagate,600 Pro 240GB,216,78.6,99,http://ssd.userbenchmark.com/SpeedTest/7447/ST240FP0021
SSD,CSSD-F256GBLX,Corsair,Force LX 256GB,217,78.6,493,http://ssd.userbenchmark.com/SpeedTest/13556/CORSAIR-FORCE-LX-SSD
SSD,,Plextor,PX-128M5 128GB,218,78.5,78,http://ssd.userbenchmark.com/SpeedTest/4068/PLEXTOR-PX-128M5
SSD,PX-128M5P,Plextor,M5 Pro 128GB,219,78.3,1175,http://ssd.userbenchmark.com/Plextor-M5-Pro-128GB/Rating/1893
SSD,,Liteonit,LMT-256L9M-11 MSATA 256GB,220,78.2,519,http://ssd.userbenchmark.com/SpeedTest/12690/LITEONIT-LMT-256L9M-11-MSATA-256GB
SSD,TS256GSSD370,Transcend,SSD370 256GB,221,78.1,975,http://ssd.userbenchmark.com/Transcend-SSD370-256GB/Rating/2701
SSD,THNSNH128GMCT,Toshiba,HG5d Q Series mSATA 128GB,222,78.1,556,http://ssd.userbenchmark.com/SpeedTest/3134/TOSHIBA-THNSNH128GMCT
SSD,,Plextor,PX-256M5S 256GB,223,78,625,http://ssd.userbenchmark.com/SpeedTest/1304/PLEXTOR-PX-256M5S
SSD,SD7SB6S-256G-1122,SanDisk,X300 256GB,224,78,442,http://ssd.userbenchmark.com/SpeedTest/19618/SanDisk-SD7SB6S256G1122
SSD,,Liteonit,LMT-256M6M 256GB,225,77.9,182,http://ssd.userbenchmark.com/SpeedTest/5242/LITEONIT-LMT-256M6M
SSD,MZ-MTE500BW,Samsung,840 Evo mSATA 500GB,226,77.9,211,http://ssd.userbenchmark.com/SpeedTest/10255/Samsung-SSD-840-EVO-500GB-mSATA
SSD,PX-256M5M,Plextor,M5M mSATA 256GB,227,77.8,162,http://ssd.userbenchmark.com/Plextor-M5M-mSATA-256GB/Rating/1626
SSD,,Apple,SM0256F 251GB,228,77.8,6,http://ssd.userbenchmark.com/SpeedTest/3466/APPLE-SSD-SM0256F
SSD,PX-256M3,Plextor,M3 256GB,229,77.7,90,http://ssd.userbenchmark.com/SpeedTest/3752/PLEXTOR-PX-256M3
SSD,CSSD-N240GBXTI,Corsair,Neutron XTi 240GB,230,77.7,170,http://ssd.userbenchmark.com/SpeedTest/159221/Corsair-Neutron-XTI-SSD
SSD,SHSS37A/120G,HyperX,Savage 120GB,231,77.7,1913,http://ssd.userbenchmark.com/HyperX-Savage-120GB/Rating/3496
SSD,MKNSSDRE256GB,Mushkin,Reactor 256GB,232,77.4,238,http://ssd.userbenchmark.com/SpeedTest/30195/MKNSSDRE256GB
SSD,MZ-MTE250BW,Samsung,840 Evo mSATA 250GB,233,77.3,537,http://ssd.userbenchmark.com/SpeedTest/5250/Samsung-SSD-840-EVO-250GB-mSATA
SSD,CT480M500SSD3,Crucial,M500 mSATA 480GB,234,77.3,129,http://ssd.userbenchmark.com/SpeedTest/5698/Crucial-CT480M500SSD3
SSD,MZ-7TE120BW,Samsung,840 Evo 120GB,235,77.2,34361,http://ssd.userbenchmark.com/Samsung-840-Evo-120GB/Rating/1886
SSD,ARC100-25SAT3-120G,OCZ,ARC 100 120GB,236,77.2,1517,http://ssd.userbenchmark.com/OCZ-ARC-100-120GB/Rating/3487
SSD,,PNY,SSD2SC120G709A104-432278 120GB,237,77.1,41,http://ssd.userbenchmark.com/SpeedTest/7030/SSD2SC120G709A104-432278
SSD,ASP920SS3-512GM-C,ADATA,Premier Pro SP920 512GB,238,76.9,72,http://ssd.userbenchmark.com/SpeedTest/26813/ADATA-SP920SS
SSD,CSSD-N240GB3-BK,Corsair,Neutron (v0) 240GB,239,76.7,127,http://ssd.userbenchmark.com/Corsair-Neutron-v0-240GB/Rating/1405
SSD,SSD7SC240GOPT-RB,PNY,Optima 240GB,240,76.6,237,http://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,SSD2SC240G1SA754D117,PNY,Optima 240GB,240,76.6,237,http://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,CSSD-N256GB3-BK,Corsair,Neutron 256GB,241,76.5,324,http://ssd.userbenchmark.com/SpeedTest/2557/Corsair-Neutron-SSD
SSD,RVD3X2-FHPX4-240G,OCZ,RevoDrive 3 X2 PCIe 240GB,242,76.4,488,http://ssd.userbenchmark.com/SpeedTest/6546/OCZ-REVODRIVE3-X2
SSD,,PNY,SSD2SC240GD4DH08B-T 240GB,243,76.4,29,http://ssd.userbenchmark.com/SpeedTest/7546/SSD2SC240GD4DH08B-T
SSD,SSDSC2BB300G4,Intel,S3500 Series 300GB,244,76.4,61,http://ssd.userbenchmark.com/SpeedTest/9352/INTEL-SSDSC2BB300G4
SSD,HDTS451XZSTA,Toshiba,Q300 Pro 512GB,245,76.3,14,http://ssd.userbenchmark.com/SpeedTest/57809/TOSHIBA-Q300-Pro
SSD,,Micron,M600 SATA M.2 256GB,246,76.3,725,http://ssd.userbenchmark.com/SpeedTest/22043/Micron-M600-MTFDDAV256MBF
SSD,SD6SB2M-256G-1022I,SanDisk,X210 256GB,247,76.3,53,http://ssd.userbenchmark.com/SpeedTest/2244/SanDisk-SD6SB2M256G1022I
SSD,THNSNH256GMCT,Toshiba,HG5d Q Series mSATA 256GB,248,76.1,355,http://ssd.userbenchmark.com/SpeedTest/5507/TOSHIBA-THNSNH256GMCT
SSD,ASP920SS3-256GM-C,Adata,Premier Pro SP920 256GB,249,76.1,647,http://ssd.userbenchmark.com/Adata-Premier-Pro-SP920-256GB/Rating/3454
SSD,CT1000MX200SSD1,Crucial,MX200 1TB,250,75.9,605,http://ssd.userbenchmark.com/Crucial-MX200-1TB/Rating/3578
SSD,SSDSC2KW120H6,Intel,540s Series 120GB,251,75.7,812,http://ssd.userbenchmark.com/SpeedTest/127931/INTEL-SSDSC2KW120H6
SSD,,Plextor,PX-128M3P 128GB,252,75.7,80,http://ssd.userbenchmark.com/SpeedTest/3527/PLEXTOR-PX-128M3P
SSD,SD7SB6S-128G-1122,SanDisk,X300 128GB,253,75.7,412,http://ssd.userbenchmark.com/SpeedTest/20791/SanDisk-SD7SB6S128G1122
SSD,MZ-MTE120BW,Samsung,840 Evo mSATA 120GB,254,75.7,276,http://ssd.userbenchmark.com/SpeedTest/5728/Samsung-SSD-840-EVO-120GB-mSATA
SSD,TS256GMSA370,Transcend,MSA370 mSATA 256GB,255,75.5,52,http://ssd.userbenchmark.com/SpeedTest/16272/TS256GMSA370
SSD,,Kingmax,240GB 240GB,256,75.1,99,http://ssd.userbenchmark.com/SpeedTest/4663/KINGMAX-SSD-240GB
SSD,SD5SB2-512G,SanDisk,X100 512GB,257,75,6,http://ssd.userbenchmark.com/SpeedTest/21973/SanDisk-SD5SB2512G
SSD,,Liteonit,LCM-256M3S 256GB,258,74.9,262,http://ssd.userbenchmark.com/SpeedTest/5988/LITEONIT-LCM-256M3S
SSD,SD6SB2M-512G-1022I,SanDisk,X210 512GB,259,74.9,162,http://ssd.userbenchmark.com/SpeedTest/16627/SanDisk-SD6SB2M512G1022I
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 256GB,260,74.7,576,http://ssd.userbenchmark.com/SpeedTest/20604/SanDisk-SD7SB3Q256G1002
SSD,MTFDDAK480MBB,Micron,M500DC 480GB,261,74.7,19,http://ssd.userbenchmark.com/SpeedTest/21867/Micron-M500DC-MT
SSD,CT500MX200SSD1,Crucial,MX200 500GB,262,74.6,2802,http://ssd.userbenchmark.com/Crucial-MX200-500GB/Rating/3504
SSD,MKNSSDST240GB,Mushkin,Striker 240GB,263,74.6,42,http://ssd.userbenchmark.com/SpeedTest/36396/MKNSSDST240GB
SSD,,Samsung,MZ7PD256HAFV-000H7 256GB,264,74.6,592,http://ssd.userbenchmark.com/SpeedTest/4570/SAMSUNG-MZ7PD256HAFV-000H7
SSD,,Geil,Zenith A3 240GB,265,74.5,11,http://ssd.userbenchmark.com/SpeedTest/22706/GeIL-ZENITH-A3-240GB
SSD,CSSD-N120GBGTXB-BK,Corsair,Neutron GTX 120GB,266,74.1,774,http://ssd.userbenchmark.com/SpeedTest/1081/Corsair-Neutron-GTX-SSD
SSD,SSDSC2BB240G4,Intel,S3500 Series 240GB,267,74,92,http://ssd.userbenchmark.com/SpeedTest/14275/INTEL-SSDSC2BB240G4
SSD,,Liteonit,LAT-256M3S 256GB,268,73.8,150,http://ssd.userbenchmark.com/SpeedTest/9087/LITEONIT-LAT-256M3S
SSD,,SK,hynix SH920 2.5 256GB,269,73.8,444,http://ssd.userbenchmark.com/SpeedTest/6594/SK--hynix-SH920-25
SSD,CT1050MX300SSD4,Crucial,MX300 SATA M.2 1TB,270,73.8,576,http://ssd.userbenchmark.com/SpeedTest/182535/Crucial-CT1050MX300SSD4
SSD,CSSD-P128GBP-BK,Corsair,Performance Pro 128GB,271,73.7,121,http://ssd.userbenchmark.com/SpeedTest/5273/Corsair-Performance-Pro
SSD,,Samsung,SM841 2.5" 7mm 256GB,272,73.5,498,http://ssd.userbenchmark.com/SpeedTest/4650/SAMSUNG-SSD-SM841-25--7mm-256GB
SSD,,Samsung,MZ7PD128HAFV-000 128GB,273,73.5,222,http://ssd.userbenchmark.com/SpeedTest/9510/SAMSUNG-MZ7PD128HAFV-000
SSD,MZ-750500BW,Samsung,750 EVO 500GB,274,73.5,4555,http://ssd.userbenchmark.com/SpeedTest/143302/Samsung-SSD-750-EVO-500GB
SSD,,Liteonit,LCT-512M3S 512GB,275,73.5,39,http://ssd.userbenchmark.com/SpeedTest/5388/LITEONIT-LCT-512M3S
SSD,,Apple,SD0256F 251GB,276,73.3,85,http://ssd.userbenchmark.com/SpeedTest/6365/APPLE-SSD-SD0256F
SSD,ASU800SS-512GT-C,Adata,Ultimate SU800 512GB,277,73.3,842,http://ssd.userbenchmark.com/Adata-Ultimate-SU800-512GB/Rating/3913
SSD,,Plextor,PX-128M2P 128GB,278,73.2,27,http://ssd.userbenchmark.com/SpeedTest/6634/PLEXTOR--PX-128M2P
SSD,,Samsung,SM841 2.5" 7mm 512GB,279,73.2,126,http://ssd.userbenchmark.com/SpeedTest/6119/SAMSUNG-SSD-SM841-25--7mm-512GB
SSD,SD7UB2Q-512G-1022,SanDisk,X300s SATA 512GB,280,73.2,22,http://ssd.userbenchmark.com/SpeedTest/16017/SanDisk-SD7UB2Q512G1122
SSD,PX-128M5M,Plextor,M5M mSATA 128GB,281,73.1,220,http://ssd.userbenchmark.com/SpeedTest/5214/PLEXTOR-PX-128M5M
SSD,,Liteonit,LMT-256M6M mSATA 256GB,282,73,895,http://ssd.userbenchmark.com/SpeedTest/2486/LITEONIT-LMT-256M6M-mSATA-256GB
SSD,SDSSDXP-120G-G25,SanDisk,Extreme II 120GB,283,72.7,538,http://ssd.userbenchmark.com/SanDisk-Extreme-II-120GB/Rating/1889
SSD,ASU800SS-256GT-C,Adata,Ultimate SU800 256GB,284,72.7,2317,http://ssd.userbenchmark.com/Adata-Ultimate-SU800-256GB/Rating/3912
SSD,CT1050MX300SSD1,Crucial,MX300 1TB,285,72.6,1558,http://ssd.userbenchmark.com/Crucial-MX300-1TB/Rating/3645
SSD,CT525MX300SSD1,Crucial,MX300 525GB,286,72.1,11676,http://ssd.userbenchmark.com/Crucial-MX300-525GB/Rating/3643
SSD,,Toshiba,THNSNH256G8NT 256GB,287,72.1,114,http://ssd.userbenchmark.com/SpeedTest/12184/TOSHIBA-THNSNH256G8NT
SSD,CT240M500SSD1,Crucial,M500 240GB,288,72.1,7659,http://ssd.userbenchmark.com/Crucial-M500-240GB/Rating/1551
SSD,MZ-750120BW,Samsung,750 EVO 120GB,289,72,5692,http://ssd.userbenchmark.com/SpeedTest/42465/Samsung-SSD-750-EVO-120GB
SSD,CT750MX300SSD1,Crucial,MX300 750GB,290,72,4011,http://ssd.userbenchmark.com/Crucial-MX300-750GB/Rating/3644
SSD,CT128MX100SSD1,Crucial,MX100 128GB,291,72,3028,http://ssd.userbenchmark.com/Crucial-MX100-128GB/Rating/2618
SSD,,Apple,SM0512F 500GB,292,72,14,http://ssd.userbenchmark.com/SpeedTest/9630/APPLE-SSD-SM0512F
SSD,,Liteonit,LCT-256M3S-41 7mm 256GB FDE,293,71.9,61,http://ssd.userbenchmark.com/SpeedTest/5825/LITEONIT-LCT-256M3S-41-7mm-256GB-FDE
SSD,CT120BX100SSD1,Crucial,BX100 120GB,294,71.9,1174,http://ssd.userbenchmark.com/Crucial-BX100-120GB/Rating/3489
SSD,,Goodram,C50 240GB,295,71.9,8,http://ssd.userbenchmark.com/SpeedTest/7031/GOODRAM-C50
SSD,MZ-750250BW,Samsung,750 EVO 250GB,296,71.8,13715,http://ssd.userbenchmark.com/SpeedTest/71929/Samsung-SSD-750-EVO-250GB
SSD,,Samsung,SM841N 2.5 7mm 256GB,297,71.6,430,http://ssd.userbenchmark.com/SpeedTest/12586/SAMSUNG-SSD-SM841N-25-7mm-256GB
SSD,,Liteonit,LCT-256M3S 2.5 7mm 256GB,298,71.6,359,http://ssd.userbenchmark.com/SpeedTest/2666/LITEONIT-LCT-256M3S-25-7mm-256GB
SSD,,Toshiba,THNSNF128GCSS 128GB,299,71.5,314,http://ssd.userbenchmark.com/SpeedTest/5540/TOSHIBA-THNSNF128GCSS
SSD,,Samsung,MZ7TE512HMHP-000 512GB,300,71.5,1040,http://ssd.userbenchmark.com/SpeedTest/10608/SAMSUNG-MZ7TE512HMHP-000
SSD,,Liteon,IT LCS-128L9S-11 2.5 7mm 128GB,301,71.4,79,http://ssd.userbenchmark.com/SpeedTest/8908/LITEON-IT-LCS-128L9S-11-25-7mm-128GB
SSD,,Liteonit,LMT-128L9M-11 MSATA 128GB,302,71.4,72,http://ssd.userbenchmark.com/SpeedTest/12669/LITEONIT-LMT-128L9M-11-MSATA-128GB
SSD,,Liteonit,LMT-19nmBGA-256G-DS 256GB,303,71.3,23,http://ssd.userbenchmark.com/SpeedTest/4373/LITEONIT-LMT-19nmBGA-256G-DS
SSD,SSD7CS1311-960-RB,PNY,CS1311 960GB,304,71.3,357,http://ssd.userbenchmark.com/PNY-CS1311-960GB/Rating/3617
SSD,PX-128M6V,Plextor,M6V 128GB,305,71.3,95,http://ssd.userbenchmark.com/SpeedTest/31385/PLEXTOR-PX-128M6V
SSD,,Geil,Zenith S3 240GB,306,71.2,15,http://ssd.userbenchmark.com/SpeedTest/15208/GeIL-ZENITH-S3-240GB
SSD,SD6SF1M-256G-1022,SanDisk,X110 mSATA 256GB,307,71.1,93,http://ssd.userbenchmark.com/SpeedTest/10872/SanDisk-SD6SF1M256G1022
SSD,VTX450-25SAT3-128G,OCZ,Vertex 450 128GB,308,71.1,406,http://ssd.userbenchmark.com/OCZ-Vertex-450-128GB/Rating/1896
SSD,RVD3-FHPX4-480G,OCZ,RevoDrive 3 PCIe 480GB,309,70.9,1,http://ssd.userbenchmark.com/SpeedTest/11841/OCZ-REVODRIVE3
SSD,,Toshiba,THNSNF128GMCS 128GB,310,70.8,352,http://ssd.userbenchmark.com/SpeedTest/1596/TOSHIBA-THNSNF128GMCS
SSD,,Adata,SP600 256GB,311,70.7,748,http://ssd.userbenchmark.com/SpeedTest/8707/ADATA-SP600
SSD,CT525MX300SSD4,Crucial,MX300 SATA M.2 525GB,312,70.6,1847,http://ssd.userbenchmark.com/SpeedTest/174014/Crucial-CT525MX300SSD4
SSD,AS511S3-240GM-C,Adata,S511 240GB,313,70.6,25,http://ssd.userbenchmark.com/SpeedTest/2462/ADATA-SS-D-S511-240GB
SSD,SD7SN3Q-256G-1002,SanDisk,X300s SATA M.2 256GB,314,70.6,253,http://ssd.userbenchmark.com/SpeedTest/25276/SanDisk-SD7SN3Q256G1002
SSD,TRN150-25SAT3-960G,OCZ,Trion 150 960GB,315,70.6,557,http://ssd.userbenchmark.com/OCZ-Trion-150-960GB/Rating/3621
SSD,,Samsung,SM841N mSATA 128GB,316,70.5,41,http://ssd.userbenchmark.com/SpeedTest/13601/SAMSUNG-SSD-SM841N-mSATA
SSD,SH103S3/240G,Kingston,HyperX 3K 240GB,317,70.4,6131,http://ssd.userbenchmark.com/Kingston-HyperX-3K-240GB/Rating/1818
SSD,SD6SB1M-256G-1022I,SanDisk,X110 256GB,318,70.4,976,http://ssd.userbenchmark.com/SpeedTest/6828/SanDisk-SD6SB1M256G1022I
SSD,ST120HM000,Seagate,600 120GB,319,70.4,228,http://ssd.userbenchmark.com/Seagate-600-120GB/Rating/1891
SSD,CT240M500SSD3,Crucial,M500 mSATA 240GB,320,70.1,425,http://ssd.userbenchmark.com/SpeedTest/4823/Crucial--CT240M500SSD3
SSD,,Samsung,MZNTE512HMJH-000SO 512GB,321,70.1,94,http://ssd.userbenchmark.com/SpeedTest/7215/SAMSUNG-MZNTE512HMJH-000SO
SSD,,Liteonit,LMT-256M6M-HP 256GB,322,70,81,http://ssd.userbenchmark.com/SpeedTest/7110/LITEONIT-LMT-256M6M-HP
SSD,,Samsung,SM841N mSATA 256GB,323,70,144,http://ssd.userbenchmark.com/SpeedTest/17959/SAMSUNG-SSD-SM841N-mSATA
SSD,SH100S3/240G,Kingston,HyperX 240GB,324,69.9,256,http://ssd.userbenchmark.com/Kingston-HyperX-240GB/Rating/1327
SSD,SDSSDHP-256G-G25,SanDisk,Ultra Plus 256GB,325,69.7,3972,http://ssd.userbenchmark.com/SanDisk-Ultra-Plus-256GB/Rating/1511
SSD,HG5D,Toshiba,HG5d SATA M.2 128GB,326,69.6,114,http://ssd.userbenchmark.com/SpeedTest/6450/TOSHIBA-THNSNH128G8NT
SSD,THNSNH128G8NT,Toshiba,HG5d SATA M.2 128GB,326,69.6,114,http://ssd.userbenchmark.com/SpeedTest/6450/TOSHIBA-THNSNH128G8NT
SSD,TL100-25SAT3-240G,Toshiba,OCZ TL100 240GB,327,69.6,1305,http://ssd.userbenchmark.com/SpeedTest/182236/TOSHIBA-TL100
SSD,MZ-7PC512B/WW,Samsung,830 512GB,328,69.5,389,http://ssd.userbenchmark.com/SpeedTest/1612/SAMSUNG-SSD-830-Series
SSD,SD7UB3Q-128G-1122,SanDisk,X300s SATA 128GB,329,69.4,40,http://ssd.userbenchmark.com/SpeedTest/17035/SanDisk-SD7UB3Q128G1122
SSD,SSDSC2BW240H601,Intel,535 Series 240GB,330,69.4,1960,http://ssd.userbenchmark.com/Intel-535-Series-240GB/Rating/3500
SSD,PPSE240GS25SSDR,Patriot,Pyro SE 240GB,331,69.4,15,http://ssd.userbenchmark.com/SpeedTest/15337/Patriot-Pyro-SE
